sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,manufacturer
MDPCAQSC05W,,Default,virtual,Default Category,base,Long and Wide Sealed Containers,,"<ul><li> All SteriTite container systems include covers with integrated filtration systems and silicone gaskets</li><li> Solid bottom containers are compatible with pre-vacuum sterilizers</li><li> Perforated bottom sealed containers are universal and have filtration systems in their base, cleared for all current sterilization modalities such as gravity displacement, pre-vacuum steam, V-Pro and Sterrad Sterilization</li><li> Use with the respective basket or tray system</li><li> Solid Bottom: Solid Bottom with 2 filter retention</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65652-516 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® CRD™ 1500 mL Built-In On / Off Valve Lid Cardinal 65652-516,,,,,,,,,2022-05-01 22:46:52.263324,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPSHE704001200,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Drive Medical 7305D-632 - McKesson Medical-Surgical,,Vacuum Bottle Vacu-Aide® QSU 800 mL Float Valve Shut-Off Lid Drive Medical 7305D-632,,,,,,,,,2022-05-01 22:49:55.309582,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPSHE704001400,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 8002K 055 - McKesson Medical-Surgical,,Suction Canister Hi-Flow™ 800 mL Float Valve Shut-Off Lid Bemis Healthcare 8002K 055,,,,,,,,,2022-05-01 22:44:04.431753,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPMDS193094U,,Default,virtual,Default Category,base,Wire Glove Dispensers,,"<ul><li> White-coated wire glove box holders</li><li> Available in horizontal, vertical and universal sizes</li><li> Universal designs MDS192094U, MDS193094U and MDS194094U can be mounted horizontally or vertically</li><li> See through construction allows for easy identification of sizes</li><li> Please note, items MDS192094U, MDS193094U and MDS194094U are not returnable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Drive Medical 610-12B - McKesson Medical-Surgical,,Suction Canister Drive Medical 800 mL Float Valve Shut-Off Lid Drive Medical 610-12B,,,,,,,,,2022-05-01 22:49:53.365028,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPVRMCD15B,,Default,virtual,Default Category,base,V. Mueller Genesis Sterilization Container Systems,,"<ul><li> Container system manufactured with anodized aluminum to help protect and maintain sterility of surgical instrumentation</li><li> Single-use, disposable filter</li><li> Tamper-evident arrows</li><li> Stackable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-120 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® Guardian™ LVC 12 Liter Shut-Off Valve / Locking Lid Cardinal 65651-120,,,,,,,,,2022-05-01 22:47:01.411310,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,V. MUELLER
MDPKST39301H,,Default,virtual,Default Category,base,Karl Storz Storage/Sterilization Containers,,<ul><li> Single- and multilevel containers for instrument storage and sterilization</li><li> Made of plastic with transparent lids</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65652-511 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® CRD™ 1000 mL Built-In On / Off Valve Lid Cardinal 65652-511,,,,,,,,,2022-05-01 22:47:05.640694,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KARL STORZ ENDOSCOPY
MDPCFU2812F1025,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Mada Medical Products 178B - McKesson Medical-Surgical,,Vacuum Bottle 800 mL Snap-On Lid Mada Medical Products 178B,,,,,,,,,2022-05-01 22:57:25.557492,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPB-D305068H,,Default,virtual,Default Category,base,RCRA Hazardous Waste Collectors,,<ul><li> Hazardous waste collector with port top made from a minimum 70% recycled material and intended for Resource Conservation and Recovery Act (RCRA) solid hazardous waste</li><li> Includes liquid-absorbent material preattached to the inside bottom of the collector</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 3004 - McKesson Medical-Surgical,,Suction Canister Liner Quick-Fit™ 3000 mL Pour Lid Bemis Healthcare 3004,,,,,,,,,2022-05-01 22:44:05.597957,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BD
MDPTNA62326,,Default,virtual,Default Category,base,TENA Promise Day Light Pads,,"<ul><li> Designed for light to moderate bladder and/or bowel incontinence protection</li><li> 2-piece system provides a discreet, Body-Close Fit when worn with knit pants</li><li> Anatomically designed for comfort and security</li><li> Dry-Fast Core technology rapidly pulls fluid away from the skin and traps it into the lower storage core where it is gelled by super-absorbent microbeads for greater security and skin dryness</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Laerdal Medical 886100 - McKesson Medical-Surgical,,Suction Canister 300 mL Laerdal Medical 886100,,,,,,,,,2022-05-01 22:57:08.498209,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ESSITY PROFESSIONAL HYGIENE
MDPCOV8555SA,,Default,virtual,Default Category,base,SharpSafety Multi-Glove Box Dispensers,,<ul><li> Glove box dispenser designed to secure sharps container</li><li> Maintains upright throughout use</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,DeRoyal 5036-00 - McKesson Medical-Surgical,,Suction Canister Omni-Jug® 16 Liter Pop Top Lid DeRoyal 5036-00,,,,,,,,,2022-05-01 22:49:37.811922,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CARDINAL HEALTH
MDPHWP803204621,,Default,virtual,Default Category,base,Microstream Capnoline by Philips,,,,,Taxable Goods,Not Visible Individually,0,,,,,DeRoyal PHER-2500B - McKesson Medical-Surgical,,Suction Canister 2500 mL Press-On Lid DeRoyal PHER-2500B,,,,,,,,,2022-05-01 22:49:36.905349,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPLGSCP9T7500BK,,Default,virtual,Default Category,base,High Security Cleaning Carts,,"<ul><li> Use this cleaning cart with Rubbermaid Commercial microfiber products, sold separately</li><li> It features a large 7.25 cu. ft. locking cabinet area and 5 cu. ft. of storage space</li><li> Carts also includes a hood waste cover, Lock 'N Go bucket attachment and four quiet gliding casters</li><li> Designed to meet JCAHO requirements</li><li> Measures 39-1/2"" x 21"" x 26""</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 2000C 025 - McKesson Medical-Surgical,,Canister Contour™ 2000 mL Sealing Lid Bemis Healthcare 2000C 025,,,,,,,,,2022-05-01 22:44:08.152483,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,RUBBERMAID
MDPMPHMCSM00633,,Default,virtual,Default Category,base,EquoDose Charging System,,"<ul><li> Quickly charge mops and/or cleaning cloths as needed</li><li> Set desired saturation amount for consistent saturation</li><li> Helps provide quick and easy cleaning and can be used for dry dusting</li><li> Refillable, sealed tanks don't waste chemicals and its easy to restock unused mops and cloths</li><li> Less weight to carry reduces worker strain</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,AG Industries S1160B - McKesson Medical-Surgical,,Suction Canister 800 mL Float Valve Shut-Off Lid AG Industries S1160B,,,,,,,,,2022-05-01 22:36:30.723618,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FILMOP
MDPMPHMCP2909955,,Default,virtual,Default Category,base,Alpha Foldable Bag Holders Parts,,<ul><li> Parts for foldable bag holder</li><li> Helps cleaning cart in working order</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 003987-901 - McKesson Medical-Surgical,,Canister SafeTouch® Snap-On Lid Olympus America Inc 003987-901,,,,,,,,,2022-05-01 23:03:37.704957,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FILMOP
MDPMDR907285,,Default,virtual,Default Category,base,Stainless Steel Bassinets,,"<ul><li> Stainless steel construction with 3"" whisper-glide casters</li><li> Trendelenburg may be created from either side of basket </li><li> Dimensions: 31L x 17-1/2W x 37-3/4""H </li><li> Extender shelf option available (MDR7028EX)</li><li> Basket and mattress not included</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 434410 - McKesson Medical-Surgical,,Suction Canister Hydrophobic 1200 mL Pour Lid Bemis Healthcare 434410,,,,,,,,,2022-05-01 22:44:09.953414,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,NOVUM MEDICAL PRODUCTS
MDPMSC9308EP,,Default,virtual,Default Category,base,SilvaSorb Silver Antimicrobial Wound Gel,,<ul><li> Gel with ionic silver technology for sustained antimicrobial protection</li><li> Advanced fluid handling capable of donating or absorbing moisture</li><li> Nonstaining and gentle to healthy tissue</li><li> Viscous formulation remains in place in the wound up to three days</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,DeRoyal 71-1000BR - McKesson Medical-Surgical,,Suction Canister Liner SafeLiner® 1000 mL Sealing Lid DeRoyal 71-1000BR,,,,,,,,,2022-05-01 22:49:38.713548,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPCAQSC05WG,,Default,virtual,Default Category,base,Long and Wide Sealed Containers,,"<ul><li> All SteriTite container systems include covers with integrated filtration systems and silicone gaskets</li><li> Solid bottom containers are compatible with pre-vacuum sterilizers</li><li> Perforated bottom sealed containers are universal and have filtration systems in their base, cleared for all current sterilization modalities such as gravity displacement, pre-vacuum steam, V-Pro and Sterrad Sterilization</li><li> Use with the respective basket or tray system</li><li> Solid Bottom: Solid Bottom with 2 filter retention</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65652-518 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® CRD™ 1500 mL Without Lid Cardinal 65652-518,,,,,,,,,2022-05-01 22:47:23.992274,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPCAQSC08FGV,,Default,virtual,Default Category,base,FlashTite Containers,,"<ul><li> For safe and effective, closed immediate-use steam sterilization</li><li> May be used for gravity displacement and pre-vacuum steam immediate-use sterilization</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Medela 0770086 - McKesson Medical-Surgical,,Suction Canister Liner Medela 2500 mL Lid Medela 0770086,,,,,,,,,2022-05-01 22:59:13.451094,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPTNA62326Z,,Default,virtual,Default Category,base,TENA Promise Day Light Pads,,"<ul><li> Designed for light to moderate bladder and/or bowel incontinence protection</li><li> 2-piece system provides a discreet, Body-Close Fit when worn with knit pants</li><li> Anatomically designed for comfort and security</li><li> Dry-Fast Core technology rapidly pulls fluid away from the skin and traps it into the lower storage core where it is gelled by super-absorbent microbeads for greater security and skin dryness</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65652-616 - McKesson Medical-Surgical,,Suction Canister Flex Advantage® 1500 mL Without Lid Cardinal 65652-616,,,,,,,,,2022-05-01 22:47:24.962260,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ESSITY PROFESSIONAL HYGIENE
MDPBCPE01,,Default,virtual,Default Category,base,ContourPlus Bladder Control Pads,,"<ul><li> Cloth-like outer cover provides a soft feeling on the skin and discreet fit</li><li> Elastic leg gathers help prevent leaks</li><li> Superabsorbent core keeps moisture away from skin and controls odors</li><li> Contoured design offers a comfortable fit</li><li> Available in sizes moderate (5-1/2"" x 10-1/2""), maximum (6-1/2"" x 13-1/2"") and ultimate (8"" x 17"")</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Amsino International 4344501 - McKesson Medical-Surgical,,Suction Canister Receptal® 2100 mL Without Lid Amsino International 4344501,,,,,,,,,2022-05-01 22:37:46.206887,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMDS192096B,,Default,virtual,Default Category,base,Horizontal- or Vertical-Mount Clear Plastic Glove Dispensers,,"<ul><li> Available in a variety of sizes</li><li> Wall mountable, horizontal or vertical</li><li> Mounting hardware not included</li><li> Medline logo on outer finish</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Allied Healthcare 01-90-3695 - McKesson Medical-Surgical,,Vacuum Bottle Gomco® 1100 mL Press On Lid Allied Healthcare 01-90-3695,,,,,,,,,2022-05-01 22:37:22.125174,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPSHE704001500,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Contemporary Products 2-8002-055 - McKesson Medical-Surgical,,Suction Canister Bemis Healthcare 800 mL Float Valve Shut-Off Lid Contemporary Products 2-8002-055,,,,,,,,,2022-05-01 22:47:19.843687,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPCFU400210,,Default,virtual,Default Category,base,Piggyback CO2 and O2 Cannulas,,<ul><li> Unique piggyback design helps provide comfortable and convenient oxygen delivery and EtCO2 sampling during spontaneous breathing</li><li> CO2 and O2 delivers from both nares</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 3000C 025 - McKesson Medical-Surgical,,Canister Contour™ 3000 mL Sealing Lid Bemis Healthcare 3000C 025,,,,,,,,,2022-05-01 22:44:11.366628,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,SALTER LABS
MDPBLK8231410303,,Default,virtual,Default Category,base,Replacement Blickman Parts and Accessories,,<ul><li> Keep existing equipment functional with these replacement parts for Blickman products</li><li> Ideal for maintaining existing equipment without a full replacement</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Medela 0770087 - McKesson Medical-Surgical,,Suction Canister Liner Medela 2500 mL Without Lid Medela 0770087,,,,,,,,,2022-05-01 22:59:14.423919,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BLICKMAN HEALTH IND INC
MDPCFU2812F10H,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65652-904 - McKesson Medical-Surgical,,Suction Canister Flex Advantage® 1000 mL Without Lid Cardinal 65652-904,,,,,,,,,2022-05-01 23:50:51.650923,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPSGR10290,,Default,virtual,Default Category,base,SteriGear SILVERSQ Antibacterial Wound Dressing Gel,,"<ul><li> SILVERSQ wound gel contains silver, which helps inhibit the growth of microorganisms </li><li> These include Staphylococcus aureus, Pseudomonas aeruginosa, E. coli, MRSA, VRE, Candida albicans, and other antibiotic-resistant bacteria</li><li> This water-based gel is indicated for use in 1st and 2nd degree burns, lacerations, abrasions, skin tears, surgical incision sites, graft sites, and donor sites</li><li> Plus, stasis ulcers, pressure ulcers, diabetic ulcers, and device insertion site wounds</li><li> Clear gel does not obscure wounds from view and does not cause discoloration of the site</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Allied Healthcare S1160A-RPL - McKesson Medical-Surgical,,Canister Schuco® 2000 mL Twist on Lid Allied Healthcare S1160A-RPL,,,,,,,,,2022-05-01 22:37:26.513790,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,STERIGEAR LLC
MDPMDS194094B,,Default,virtual,Default Category,base,Wire Glove Dispensers,,"<ul><li> White-coated wire glove box holders</li><li> Available in horizontal, vertical and universal sizes</li><li> Universal designs MDS192094U, MDS193094U and MDS194094U can be mounted horizontally or vertically</li><li> See through construction allows for easy identification of sizes</li><li> Please note, items MDS192094U, MDS193094U and MDS194094U are not returnable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,MicroAire Surgical Instruments ASP-CAN-NT - McKesson Medical-Surgical,,Canister without Syringe MicroAire® LipoFilter® 3000 mL MicroAire Surgical Instruments ASP-CAN-NT,,,,,,,,,2022-05-01 23:01:15.782932,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPHWP9803131631,,Default,virtual,Default Category,base,Microstream Capnoline by Philips,,,,,Taxable Goods,Not Visible Individually,0,,,,,Amsino International 43503-01 - McKesson Medical-Surgical,,Suction Canister Receptal® 3000 mL Without Lid Amsino International 43503-01,,,,,,,,,2022-05-01 22:37:55.473742,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPKST39312B,,Default,virtual,Default Category,base,Karl Storz Storage/Sterilization Containers,,<ul><li> Single- and multilevel containers for instrument storage and sterilization</li><li> Made of plastic with transparent lids</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Dynarex 4672 - McKesson Medical-Surgical,,Suction Canister Dynarex® 800 mL Float Valve Shut-Off Lid Dynarex 4672,,,,,,,,,2022-05-01 22:50:29.161178,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KARL STORZ ENDOSCOPY
MDPVRMCD25B,,Default,virtual,Default Category,base,V. Mueller Genesis Sterilization Container Systems,,"<ul><li> Container system manufactured with anodized aluminum to help protect and maintain sterility of surgical instrumentation</li><li> Single-use, disposable filter</li><li> Tamper-evident arrows</li><li> Stackable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Medela 0874016 - McKesson Medical-Surgical,,Canister Medline 150 mL Without Lid Medela 0874016,,,,,,,,,2022-05-01 22:59:15.746842,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,V. MUELLER
MDPCAQSC06L,,Default,virtual,Default Category,base,Long and Wide Sealed Containers,,"<ul><li> All SteriTite container systems include covers with integrated filtration systems and silicone gaskets</li><li> Solid bottom containers are compatible with pre-vacuum sterilizers</li><li> Perforated bottom sealed containers are universal and have filtration systems in their base, cleared for all current sterilization modalities such as gravity displacement, pre-vacuum steam, V-Pro and Sterrad Sterilization</li><li> Use with the respective basket or tray system</li><li> Solid Bottom: Solid Bottom with 2 filter retention</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-100 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® Guardian™ 1200 mL Shut-Off Valve / Locking Lid Cardinal 65651-100,,,,,,,,,2022-05-01 23:50:52.498049,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPSHE704001600,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Precision Medical 502519-10 - McKesson Medical-Surgical,,Suction Canister Precision Medical 800 mL Float Valve Shut-Off Lid Precision Medical 502519-10,,,,,,,,,2022-05-01 23:04:27.261235,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPWAG3V15ASA,,Default,virtual,Default Category,base,Steriset Three-Quarter-Size Sterilization Containers,,<ul><li> Ideal size for the majority of your instrument sets</li><li> Customizing handle and ID label colors allow you to coordinate the colors of your trays</li><li> Organizing sets by procedure with color coding helps promote best practices and helps improve efficiency</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65652-611 - McKesson Medical-Surgical,,Suction Canister Flex Advantage® 1000 mL Built-In On / Off Valve Lid Cardinal 65652-611,,,,,,,,,2022-05-01 23:50:52.952765,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPKCD44561,,Default,virtual,Default Category,base,Poise Maximum Absorbency Incontinence,,Poise Maximum Absorbency Incontinence.,,,Taxable Goods,Not Visible Individually,0,,,,,AG Industries AG784410 - McKesson Medical-Surgical,,Suction Canister 800 mL Pour Lid AG Industries AG784410,,,,,,,,,2022-05-01 22:36:35.641746,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KIMBERLY-CLARK CORPORATION
